2018-10-18 17:43:11 DEBUG logging:38 - Logging Provider: org.jboss.logging.Log4jLoggerProvider
2018-10-18 17:43:11 DEBUG HibernatePersistenceProvider:98 - Located and parsed 1 persistence units; checking each
2018-10-18 17:43:11 DEBUG HibernatePersistenceProvider:106 - Checking persistence-unit [name=JPA-PU, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [JPA-PU]
2018-10-18 17:43:11 DEBUG ProviderChecker:87 - Persistence-unit [JPA-PU] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
2018-10-18 17:43:11 DEBUG LogHelper:102 - PersistenceUnitInfo [
	name: JPA-PU
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/D:/159877_Gajendra_hedau/JPAHibernate/CGPayrollSystemHibernate/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names []
	Mapping files names []
	Properties [
		javax.persistence.jdbc.driver: oracle.jdbc.driver.OracleDriver
		javax.persistence.jdbc.password: hr
		javax.persistence.jdbc.url: jdbc:oracle:thin:@localhost:1521:XE
		hibernate.dialect: org.hibernate.dialect.Oracle10gDialect
		hibernate.show_sql: true
		hibernate.hbm2ddl.auto: create
		javax.persistence.jdbc.user: hr]
2018-10-18 17:43:11 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2018-10-18 17:43:11 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2018-10-18 17:43:11 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2018-10-18 17:43:11 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.jpa.event.spi.JpaIntegrator].
2018-10-18 17:43:11 INFO  Version:45 - HHH000412: Hibernate Core {5.2.12.Final}
2018-10-18 17:43:11 INFO  Environment:213 - HHH000206: hibernate.properties not found
2018-10-18 17:43:11 DEBUG ServiceBinding:68 - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
2018-10-18 17:43:11 DEBUG RegionFactoryInitiator:75 - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
2018-10-18 17:43:11 INFO  Version:66 - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2018-10-18 19:05:40 DEBUG SQL:92 - update Associate set accountNumber=?, bankName=?, ifscCode=?, department=?, designation=?, emailId=?, firstName=?, lastName=?, pancard=?, basicSalary=?, companyPf=?, conveyenceAllowance=?, epf=?, gratuity=?, grossSalary=?, hra=?, monthlyTax=?, netSalary=?, otherAllowance=?, personalAllowance=?, yearlyInvestmentUnder80C=? where associateID=?
2018-10-18 19:05:40 DEBUG LogicalConnectionManagedImpl:161 - Initiating JDBC connection release from afterTransaction
2018-10-18 19:05:40 DEBUG LogicalConnectionManagedImpl:161 - Initiating JDBC connection release from afterTransaction
2018-10-18 19:05:40 DEBUG JdbcCoordinatorImpl:183 - HHH000420: Closing un-released batch
2018-10-18 19:06:09 DEBUG DriverManagerConnectionProviderImpl:51 - Connection pool now considered primed; min-size will be maintained
2018-10-18 19:09:55 DEBUG logging:38 - Logging Provider: org.jboss.logging.Log4jLoggerProvider
2018-10-18 19:09:55 DEBUG HibernatePersistenceProvider:98 - Located and parsed 1 persistence units; checking each
2018-10-18 19:09:55 DEBUG HibernatePersistenceProvider:106 - Checking persistence-unit [name=JPA-PU, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [JPA-PU]
2018-10-18 19:09:55 DEBUG ProviderChecker:87 - Persistence-unit [JPA-PU] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
2018-10-18 19:09:55 DEBUG LogHelper:102 - PersistenceUnitInfo [
	name: JPA-PU
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/D:/159877_Gajendra_hedau/JPAHibernate/CGPayrollSystemHibernate/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names []
	Mapping files names []
	Properties [
		javax.persistence.jdbc.driver: oracle.jdbc.driver.OracleDriver
		javax.persistence.jdbc.password: hr
		javax.persistence.jdbc.url: jdbc:oracle:thin:@localhost:1521:XE
		hibernate.dialect: org.hibernate.dialect.Oracle10gDialect
		hibernate.show_sql: true
		hibernate.hbm2ddl.auto: create
		javax.persistence.jdbc.user: hr]
2018-10-18 19:09:55 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2018-10-18 19:09:55 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2018-10-18 19:09:55 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2018-10-18 19:09:55 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.jpa.event.spi.JpaIntegrator].
2018-10-18 19:09:55 INFO  Version:45 - HHH000412: Hibernate Core {5.2.12.Final}
2018-10-18 19:09:55 INFO  Environment:213 - HHH000206: hibernate.properties not found
2018-10-18 19:09:55 DEBUG ServiceBinding:68 - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
2018-10-18 19:09:55 DEBUG RegionFactoryInitiator:75 - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
2018-10-18 19:09:55 INFO  Version:66 - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration boolean -> org.hibernate.type.BooleanType@4d6e83
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration boolean -> org.hibernate.type.BooleanType@4d6e83
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@4d6e83
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@1db50c5
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration true_false -> org.hibernate.type.TrueFalseType@1a15ff
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration yes_no -> org.hibernate.type.YesNoType@5997b1
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration byte -> org.hibernate.type.ByteType@4921a5
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration byte -> org.hibernate.type.ByteType@4921a5
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@4921a5
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration character -> org.hibernate.type.CharacterType@19b92f3
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration char -> org.hibernate.type.CharacterType@19b92f3
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@19b92f3
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration short -> org.hibernate.type.ShortType@1cd19b3
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration short -> org.hibernate.type.ShortType@1cd19b3
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@1cd19b3
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration integer -> org.hibernate.type.IntegerType@1211155
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration int -> org.hibernate.type.IntegerType@1211155
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@1211155
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration long -> org.hibernate.type.LongType@123a213
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration long -> org.hibernate.type.LongType@123a213
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration java.lang.Long -> org.hibernate.type.LongType@123a213
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration float -> org.hibernate.type.FloatType@7c290d
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration float -> org.hibernate.type.FloatType@7c290d
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@7c290d
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration double -> org.hibernate.type.DoubleType@9a5fbe
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration double -> org.hibernate.type.DoubleType@9a5fbe
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@9a5fbe
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@1b4de6a
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@1b4de6a
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@ecb35a
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@ecb35a
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration string -> org.hibernate.type.StringType@2db087
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration java.lang.String -> org.hibernate.type.StringType@2db087
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@3e710e
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@698dc7
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration url -> org.hibernate.type.UrlType@171c76a
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration java.net.URL -> org.hibernate.type.UrlType@171c76a
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration Duration -> org.hibernate.type.DurationType@b9e255
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@b9e255
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration Instant -> org.hibernate.type.InstantType@1df177
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@1df177
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@1b37288
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@1b37288
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@42d7b5
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@42d7b5
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@19b62af
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@19b62af
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@1c43f4e
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@1c43f4e
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@1127a61
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@1127a61
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@1e21d0e
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@1e21d0e
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration date -> org.hibernate.type.DateType@d6fe6
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration java.sql.Date -> org.hibernate.type.DateType@d6fe6
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration time -> org.hibernate.type.TimeType@1574691
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@1574691
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration timestamp -> org.hibernate.type.TimestampType@1445d7f
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@1445d7f
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@1445d7f
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@405818
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration calendar -> org.hibernate.type.CalendarType@13da22c
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@13da22c
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@13da22c
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@166e06f
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration locale -> org.hibernate.type.LocaleType@1147d0
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@1147d0
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration currency -> org.hibernate.type.CurrencyType@185cb26
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@185cb26
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration timezone -> org.hibernate.type.TimeZoneType@9e725a
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@9e725a
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration class -> org.hibernate.type.ClassType@6be2c3
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@6be2c3
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@11bdc27
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@11bdc27
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@1c1a03d
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration binary -> org.hibernate.type.BinaryType@9ba3fb
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration byte[] -> org.hibernate.type.BinaryType@9ba3fb
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration [B -> org.hibernate.type.BinaryType@9ba3fb
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@c1c010
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@c1c010
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@c1c010
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration row_version -> org.hibernate.type.RowVersionType@1339552
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration image -> org.hibernate.type.ImageType@9bd883
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration characters -> org.hibernate.type.CharArrayType@61c7e3
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration char[] -> org.hibernate.type.CharArrayType@61c7e3
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration [C -> org.hibernate.type.CharArrayType@61c7e3
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@6a82c4
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@6a82c4
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@6a82c4
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration text -> org.hibernate.type.TextType@d2d351
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration ntext -> org.hibernate.type.NTextType@16d53b2
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration blob -> org.hibernate.type.BlobType@5eaa29
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@5eaa29
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@12e5f00
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration clob -> org.hibernate.type.ClobType@a263c2
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@a263c2
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration nclob -> org.hibernate.type.NClobType@11c7bf6
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@11c7bf6
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@1740a0f
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@93de87
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration serializable -> org.hibernate.type.SerializableType@12bf671
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration object -> org.hibernate.type.ObjectType@1c1bced
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@1c1bced
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@50a6f6
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@ec4505
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@1ca01a2
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@18c99f5
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@e0fea4
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@524010
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@1168fa9
2018-10-18 19:09:55 DEBUG BasicTypeRegistry:145 - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@84f40f
2018-10-18 19:09:55 WARN  pooling:70 - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
2018-10-18 19:09:55 INFO  pooling:126 - HHH10001005: using driver [oracle.jdbc.driver.OracleDriver] at URL [jdbc:oracle:thin:@localhost:1521:XE]
2018-10-18 19:09:55 INFO  pooling:132 - HHH10001001: Connection properties: {user=hr, password=hr}
2018-10-18 19:09:55 INFO  pooling:140 - HHH10001003: Autocommit mode: false
2018-10-18 19:09:55 DEBUG DriverManagerConnectionProviderImpl:384 - Initializing Connection pool with 1 Connections
2018-10-18 19:09:55 INFO  DriverManagerConnectionProviderImpl:41 - HHH000115: Hibernate connection pool size: 20 (min=1)
2018-10-18 19:09:56 DEBUG JdbcEnvironmentInitiator:72 - Database ->
       name : Oracle
    version : Oracle Database 11g Express Edition Release 11.2.0.2.0 - Production
      major : 11
      minor : 2
2018-10-18 19:09:56 DEBUG JdbcEnvironmentInitiator:83 - Driver ->
       name : Oracle JDBC driver
    version : 11.2.0.2.0
      major : 11
      minor : 2
2018-10-18 19:09:56 DEBUG JdbcEnvironmentInitiator:389 - JDBC version : 11.2
2018-10-18 19:09:56 INFO  Dialect:157 - HHH000400: Using dialect: org.hibernate.dialect.Oracle10gDialect
2018-10-18 19:09:56 DEBUG DefaultIdentifierGeneratorFactory:81 - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
2018-10-18 19:09:56 DEBUG DefaultIdentifierGeneratorFactory:81 - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
2018-10-18 19:09:56 DEBUG DefaultIdentifierGeneratorFactory:81 - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
2018-10-18 19:09:56 DEBUG DefaultIdentifierGeneratorFactory:81 - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
2018-10-18 19:09:56 DEBUG DefaultIdentifierGeneratorFactory:81 - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
